vid_id,vid_channel_id,vid_deets,vid_response,title,publishedAt,tcomment_id,tcresponse,textDisplay,textOriginal,totalReplyCount,rep_comment,reply_id,comment,authorChannelId
g4QqJoox8tc,,,,,2022-11-02T14:40:22Z,UgwUyu3jl8iVcxzOhAx4AaABAg,"{'kind': 'youtube#commentThread', 'etag': '17AuTOLWL-NfEZF4z8vi0wUuJg8', 'id': 'UgwUyu3jl8iVcxzOhAx4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'Y_RyTdima53uJn5nKXWi14y0JJE', 'id': 'UgwUyu3jl8iVcxzOhAx4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Rhonda Patrick instant like crew checking in. Sup?', 'textOriginal': 'Rhonda Patrick instant like crew checking in. Sup?', 'authorDisplayName': 'Grant Carpenter', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu-o1SKig63EHzO7cHRgIPk0iI2gdEYWeC5_mM5K6w=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCk5WT0cEX6AGUiUyS2Y9ozQ', 'authorChannelId': {'value': 'UCk5WT0cEX6AGUiUyS2Y9ozQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2022-11-02T14:40:22Z', 'updatedAt': '2022-11-02T14:40:22Z'}}, 'canReply': True, 'totalReplyCount': 1, 'isPublic': True}, 'replies': {'comments': [{'kind': 'youtube#comment', 'etag': '1u3EtaptYKVeHpMK0eCmsN70oYM', 'id': 'UgwUyu3jl8iVcxzOhAx4AaABAg.9hw5G3qgdLd9hwAnPdDk88', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Thanks, Grant!', 'textOriginal': 'Thanks, Grant!', 'parentId': 'UgwUyu3jl8iVcxzOhAx4AaABAg', 'authorDisplayName': 'FoundMyFitness', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu--OjuXF9cRNG0II_ilUHG_3HHohYwVWeRLxNcWSA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCWF8SqJVNlx-ctXbLswcTcA', 'authorChannelId': {'value': 'UCWF8SqJVNlx-ctXbLswcTcA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T15:28:45Z', 'updatedAt': '2022-11-02T15:28:45Z'}}]}}",Rhonda Patrick instant like crew checking in. Sup?,Rhonda Patrick instant like crew checking in. Sup?,1.0,,,Rhonda Patrick instant like crew checking in. Sup?,UCk5WT0cEX6AGUiUyS2Y9ozQ
g4QqJoox8tc,,,,,2022-11-02T15:28:45Z,,"{'kind': 'youtube#comment', 'etag': '1u3EtaptYKVeHpMK0eCmsN70oYM', 'id': 'UgwUyu3jl8iVcxzOhAx4AaABAg.9hw5G3qgdLd9hwAnPdDk88', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Thanks, Grant!', 'textOriginal': 'Thanks, Grant!', 'parentId': 'UgwUyu3jl8iVcxzOhAx4AaABAg', 'authorDisplayName': 'FoundMyFitness', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu--OjuXF9cRNG0II_ilUHG_3HHohYwVWeRLxNcWSA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCWF8SqJVNlx-ctXbLswcTcA', 'authorChannelId': {'value': 'UCWF8SqJVNlx-ctXbLswcTcA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T15:28:45Z', 'updatedAt': '2022-11-02T15:28:45Z'}}","Thanks, Grant!","Thanks, Grant!",,"{'kind': 'youtube#comment', 'etag': '1u3EtaptYKVeHpMK0eCmsN70oYM', 'id': 'UgwUyu3jl8iVcxzOhAx4AaABAg.9hw5G3qgdLd9hwAnPdDk88', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Thanks, Grant!', 'textOriginal': 'Thanks, Grant!', 'parentId': 'UgwUyu3jl8iVcxzOhAx4AaABAg', 'authorDisplayName': 'FoundMyFitness', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu--OjuXF9cRNG0II_ilUHG_3HHohYwVWeRLxNcWSA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCWF8SqJVNlx-ctXbLswcTcA', 'authorChannelId': {'value': 'UCWF8SqJVNlx-ctXbLswcTcA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T15:28:45Z', 'updatedAt': '2022-11-02T15:28:45Z'}}",UgwUyu3jl8iVcxzOhAx4AaABAg.9hw5G3qgdLd9hwAnPdDk88,"Thanks, Grant!",UCWF8SqJVNlx-ctXbLswcTcA
g4QqJoox8tc,,,,,2022-11-02T14:33:02Z,Ugw6ftw4DpzzqcgsGEd4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'hgXKeNKxZouPCVGoQtPILVBHcYo', 'id': 'Ugw6ftw4DpzzqcgsGEd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '0ags25vc5Oh0ZakNW7oU9NJxkXk', 'id': 'Ugw6ftw4DpzzqcgsGEd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Watching while working thru a hangover……… good timing!', 'textOriginal': 'Watching while working thru a hangover……… good timing!', 'authorDisplayName': 'Ben Parker', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu8KiHAdN1OyyadxoLokGKNABBpXUmA_bg4dwQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCT4c9PxmZfqN5fy87PLDWjg', 'authorChannelId': {'value': 'UCT4c9PxmZfqN5fy87PLDWjg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-02T14:33:02Z', 'updatedAt': '2022-11-02T14:33:02Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",Watching while working thru a hangover……… good timing!,Watching while working thru a hangover……… good timing!,0.0,,,Watching while working thru a hangover……… good timing!,UCT4c9PxmZfqN5fy87PLDWjg
g4QqJoox8tc,,,,,2022-11-02T12:47:37Z,UgwUuzCFj-c4KMDy2Pd4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'hgzojhedxq7YX7aT9K5MC5lle0E', 'id': 'UgwUuzCFj-c4KMDy2Pd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'saYNrSH42dapi5L-PKODgm-Q24g', 'id': 'UgwUuzCFj-c4KMDy2Pd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': ""I haven't had a (hardly) sip since last Christmas when I lowered sugar consumption to 9 tsp/day to get out from metabolic syndrome and COVID targeting. I miss it like a friend."", 'textOriginal': ""I haven't had a (hardly) sip since last Christmas when I lowered sugar consumption to 9 tsp/day to get out from metabolic syndrome and COVID targeting. I miss it like a friend."", 'authorDisplayName': 'SpearChuckUngawa', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu-duENuvN_UIULRLL2Iig8-R6h32xvJYzs1nK-VKg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UC2kv0WiAc_XyfjEo-koGD0A', 'authorChannelId': {'value': 'UC2kv0WiAc_XyfjEo-koGD0A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 3, 'publishedAt': '2022-11-02T12:47:37Z', 'updatedAt': '2022-11-02T12:47:37Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",I haven't had a (hardly) sip since last Christmas when I lowered sugar consumption to 9 tsp/day to get out from metabolic syndrome and COVID targeting. I miss it like a friend.,I haven't had a (hardly) sip since last Christmas when I lowered sugar consumption to 9 tsp/day to get out from metabolic syndrome and COVID targeting. I miss it like a friend.,0.0,,,I haven't had a (hardly) sip since last Christmas when I lowered sugar consumption to 9 tsp/day to get out from metabolic syndrome and COVID targeting. I miss it like a friend.,UC2kv0WiAc_XyfjEo-koGD0A
g4QqJoox8tc,,,,,2022-11-02T12:43:12Z,UgzlUWOs1p0AFRNWVjV4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'rRs-y8ki7fQm92TEE7dVLj93O1k', 'id': 'UgzlUWOs1p0AFRNWVjV4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'GXkbGQcfg3wo31_wD-nFZpHuH3A', 'id': 'UgzlUWOs1p0AFRNWVjV4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'I know a guy who needs this like a fish that swims in it', 'textOriginal': 'I know a guy who needs this like a fish that swims in it', 'authorDisplayName': 'SpearChuckUngawa', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu-duENuvN_UIULRLL2Iig8-R6h32xvJYzs1nK-VKg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UC2kv0WiAc_XyfjEo-koGD0A', 'authorChannelId': {'value': 'UC2kv0WiAc_XyfjEo-koGD0A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T12:43:12Z', 'updatedAt': '2022-11-02T12:43:12Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",I know a guy who needs this like a fish that swims in it,I know a guy who needs this like a fish that swims in it,0.0,,,I know a guy who needs this like a fish that swims in it,UC2kv0WiAc_XyfjEo-koGD0A
g4QqJoox8tc,,,,,2022-11-02T12:07:30Z,UgyQtc2Cr0e0qgFNM0N4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'Sb1v7GvwJFVP7mlayfTPkupvjLU', 'id': 'UgyQtc2Cr0e0qgFNM0N4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'Qqk3luuOVrWjYeKu7bmCsaVtRHE', 'id': 'UgyQtc2Cr0e0qgFNM0N4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'it doesnt.', 'textOriginal': 'it doesnt.', 'authorDisplayName': 'Nero Boosh', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu_bdHuJhhx1DXa8PmlwubchPV-Hs2lJt6Nx0A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UChBK9YLI0gUK9wOudUqpGNw', 'authorChannelId': {'value': 'UChBK9YLI0gUK9wOudUqpGNw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T12:07:30Z', 'updatedAt': '2022-11-02T12:07:30Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",it doesnt.,it doesnt.,0.0,,,it doesnt.,UChBK9YLI0gUK9wOudUqpGNw
g4QqJoox8tc,,,,,2022-11-02T11:17:57Z,UgzU3ewSwR5ns5a5aCZ4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'eQ1LfIX3zClQ5bn8sZfh2Z4VnWw', 'id': 'UgzU3ewSwR5ns5a5aCZ4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'W8h4O_mA96T66pQ9PuWGOgx1TDM', 'id': 'UgzU3ewSwR5ns5a5aCZ4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': ""Funny, when I was drinking we were young and working harder than ever. We drank mostly to kill the pain. It wasn't psychological really. Just seemed necessary."", 'textOriginal': ""Funny, when I was drinking we were young and working harder than ever. We drank mostly to kill the pain. It wasn't psychological really. Just seemed necessary."", 'authorDisplayName': 'BBM', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu_0s24QD9ePEOWq5c3LXyRG59C835v-UMcz5KKY=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCiKwxLKyahZ2INq3VljI4DQ', 'authorChannelId': {'value': 'UCiKwxLKyahZ2INq3VljI4DQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T11:17:57Z', 'updatedAt': '2022-11-02T11:17:57Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}","Funny, when I was drinking we were young and working harder than ever. We drank mostly to kill the pain. It wasn't psychological really. Just seemed necessary.","Funny, when I was drinking we were young and working harder than ever. We drank mostly to kill the pain. It wasn't psychological really. Just seemed necessary.",0.0,,,"Funny, when I was drinking we were young and working harder than ever. We drank mostly to kill the pain. It wasn't psychological really. Just seemed necessary.",UCiKwxLKyahZ2INq3VljI4DQ
g4QqJoox8tc,,,,,2022-11-02T10:17:40Z,Ugw5j-HWEZnsdOQjzXF4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'jJ9Bd3NthSv5Ix-HvR1XAfP4tWg', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '_-zgFnLvzcFfdcVHPeDX1-iitVE', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Are you sure? All I want to do after a long run is go to the pub! 😁', 'textOriginal': 'Are you sure? All I want to do after a long run is go to the pub! 😁', 'authorDisplayName': 'Paul Moffatt', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu-_ykjtGWDOs5XzlwprFm-6yBouIwVKwo2-41y9=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UClWxT85G-zKtPIH6CIDdidA', 'authorChannelId': {'value': 'UClWxT85G-zKtPIH6CIDdidA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 16, 'publishedAt': '2022-11-02T10:17:40Z', 'updatedAt': '2022-11-02T10:17:40Z'}}, 'canReply': True, 'totalReplyCount': 4, 'isPublic': True}, 'replies': {'comments': [{'kind': 'youtube#comment', 'etag': 'fANATT2pR36A7jAODXsHKZbXhis', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwNWZ8HfD_', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Probably dehydrated and just wanna drink something cold? 😆😆', 'textOriginal': 'Probably dehydrated and just wanna drink something cold? 😆😆', 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'Nightwalker', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ZQKvIzxXrk37C-IRyHgFJioH0m_-azxSzYlN4Wihd7BiugpbiJVgLD1V8wSuApiQbmf0u_WU=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCeWwjS79SWG4K65biGD9Dxg', 'authorChannelId': {'value': 'UCeWwjS79SWG4K65biGD9Dxg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T17:19:54Z', 'updatedAt': '2022-11-02T17:19:54Z'}}, {'kind': 'youtube#comment', 'etag': 'TcWN1ydOasMPeuxkT_IyK4-C2ww', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwBXuDc9j5', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'On-on, my brother', 'textOriginal': 'On-on, my brother', 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'FromHere On', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu9JnLRz5nGgVJQSJ2LeLOcxYU900tQlPKuiFfMIkQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCvFzteVz88GX0DZzmY5dwJg', 'authorChannelId': {'value': 'UCvFzteVz88GX0DZzmY5dwJg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T15:35:14Z', 'updatedAt': '2022-11-02T15:35:14Z'}}, {'kind': 'youtube#comment', 'etag': '8LGUcZAqHUEh4tybiLN6uKrEjSo', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwAcYiA6N5', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': ""This is a known behavior specifically called out in the literature as adding some overall complexity in the context of exercise as an adjunct treatment for alcohol use disorder. It is a sort of exception, but I'm not sure the answer is to not exercise, especially in light of the fact that exercise counteracts some of the detrimental effects of alcohol. It's a bad pattern. If you're in it, consider making a concerted effort to avoid reinforcing it and breaking that association if you can."", 'textOriginal': ""This is a known behavior specifically called out in the literature as adding some overall complexity in the context of exercise as an adjunct treatment for alcohol use disorder. It is a sort of exception, but I'm not sure the answer is to not exercise, especially in light of the fact that exercise counteracts some of the detrimental effects of alcohol. It's a bad pattern. If you're in it, consider making a concerted effort to avoid reinforcing it and breaking that association if you can."", 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'FoundMyFitness', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu--OjuXF9cRNG0II_ilUHG_3HHohYwVWeRLxNcWSA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCWF8SqJVNlx-ctXbLswcTcA', 'authorChannelId': {'value': 'UCWF8SqJVNlx-ctXbLswcTcA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 9, 'publishedAt': '2022-11-02T15:27:16Z', 'updatedAt': '2022-11-02T15:28:10Z'}}, {'kind': 'youtube#comment', 'etag': 'Z3f4OaLffxBoiEfHwg_W7dCZJIw', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hw5sKzE_Fz', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Could it be maybe from a reward based habit?  lol.', 'textOriginal': 'Could it be maybe from a reward based habit?  lol.', 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'TimothynAnitaGehringer', 'authorProfileImageUrl': 'https://yt3.ggpht.com/_PSNCbl9T4bYNHsL4hp3C9RGpg_XPLuHgc5gcR68IrUn_O2sFFXIW_MFHCUMAWlo8skClF7O=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UC9dwvS_sqxniLFWSfarlhJg', 'authorChannelId': {'value': 'UC9dwvS_sqxniLFWSfarlhJg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 4, 'publishedAt': '2022-11-02T14:45:44Z', 'updatedAt': '2022-11-02T14:45:44Z'}}]}}",Are you sure? All I want to do after a long run is go to the pub! 😁,Are you sure? All I want to do after a long run is go to the pub! 😁,4.0,,,Are you sure? All I want to do after a long run is go to the pub! 😁,UClWxT85G-zKtPIH6CIDdidA
g4QqJoox8tc,,,,,2022-11-02T17:19:54Z,,"{'kind': 'youtube#comment', 'etag': 'fANATT2pR36A7jAODXsHKZbXhis', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwNWZ8HfD_', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Probably dehydrated and just wanna drink something cold? 😆😆', 'textOriginal': 'Probably dehydrated and just wanna drink something cold? 😆😆', 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'Nightwalker', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ZQKvIzxXrk37C-IRyHgFJioH0m_-azxSzYlN4Wihd7BiugpbiJVgLD1V8wSuApiQbmf0u_WU=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCeWwjS79SWG4K65biGD9Dxg', 'authorChannelId': {'value': 'UCeWwjS79SWG4K65biGD9Dxg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T17:19:54Z', 'updatedAt': '2022-11-02T17:19:54Z'}}",Probably dehydrated and just wanna drink something cold? 😆😆,Probably dehydrated and just wanna drink something cold? 😆😆,,"{'kind': 'youtube#comment', 'etag': 'fANATT2pR36A7jAODXsHKZbXhis', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwNWZ8HfD_', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Probably dehydrated and just wanna drink something cold? 😆😆', 'textOriginal': 'Probably dehydrated and just wanna drink something cold? 😆😆', 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'Nightwalker', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ZQKvIzxXrk37C-IRyHgFJioH0m_-azxSzYlN4Wihd7BiugpbiJVgLD1V8wSuApiQbmf0u_WU=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCeWwjS79SWG4K65biGD9Dxg', 'authorChannelId': {'value': 'UCeWwjS79SWG4K65biGD9Dxg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T17:19:54Z', 'updatedAt': '2022-11-02T17:19:54Z'}}",Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwNWZ8HfD_,Probably dehydrated and just wanna drink something cold? 😆😆,UCeWwjS79SWG4K65biGD9Dxg
g4QqJoox8tc,,,,,2022-11-02T15:35:14Z,,"{'kind': 'youtube#comment', 'etag': 'TcWN1ydOasMPeuxkT_IyK4-C2ww', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwBXuDc9j5', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'On-on, my brother', 'textOriginal': 'On-on, my brother', 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'FromHere On', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu9JnLRz5nGgVJQSJ2LeLOcxYU900tQlPKuiFfMIkQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCvFzteVz88GX0DZzmY5dwJg', 'authorChannelId': {'value': 'UCvFzteVz88GX0DZzmY5dwJg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T15:35:14Z', 'updatedAt': '2022-11-02T15:35:14Z'}}","On-on, my brother","On-on, my brother",,"{'kind': 'youtube#comment', 'etag': 'TcWN1ydOasMPeuxkT_IyK4-C2ww', 'id': 'Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwBXuDc9j5', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'On-on, my brother', 'textOriginal': 'On-on, my brother', 'parentId': 'Ugw5j-HWEZnsdOQjzXF4AaABAg', 'authorDisplayName': 'FromHere On', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu9JnLRz5nGgVJQSJ2LeLOcxYU900tQlPKuiFfMIkQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCvFzteVz88GX0DZzmY5dwJg', 'authorChannelId': {'value': 'UCvFzteVz88GX0DZzmY5dwJg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T15:35:14Z', 'updatedAt': '2022-11-02T15:35:14Z'}}",Ugw5j-HWEZnsdOQjzXF4AaABAg.9hvcC1iXXrb9hwBXuDc9j5,"On-on, my brother",UCvFzteVz88GX0DZzmY5dwJg
